TransactionID,ProductID,Date,QuantitySold,SalePrice,SupplierID,DiscountApplied,CustomerType,DeliveryDays
T01231,P0536,2024-02-22 23:18:55.633751,16,104.31,S033,0.28,Retail,7
T01232,P0252,2023-11-12 23:18:55.633751,12,106.37,S013,0.26,E-commerce,6
T01233,P0058,2024-09-11 23:18:55.633751,4,200.03,S026,0.01,Wholesale,9
T01234,P0164,2024-09-24 23:18:55.633751,8,483.99,S045,0.22,E-commerce,8
T01235,P0081,2024-02-14 23:18:55.633751,19,230.34,S004,0.22,Wholesale,3
T01236,P0943,2024-05-26 23:18:55.633751,14,322.65,S029,0.01,Wholesale,2
T01237,P0001,2024-04-16 23:18:55.633751,15,100.49,S031,0.17,Wholesale,3
T01238,P0868,2024-04-18 23:18:55.633751,11,302.41,S036,0.12,Wholesale,4
T01239,P0446,2024-06-08 23:18:55.633751,2,92.97,S042,0.02,Retail,8
T01240,P0130,2024-08-13 23:18:55.633751,5,293.57,S050,0.2,Wholesale,2
T01241,P0479,2024-06-04 23:18:55.633751,17,119.22,S022,0.27,Retail,5
T01242,P0313,2024-05-17 23:18:55.633751,14,455.11,S011,0.22,E-commerce,1
T01243,P0598,2024-04-02 23:18:55.633751,13,179.74,S019,0.01,Retail,9
T01244,P0790,2024-01-26 23:18:55.633751,10,97.33,S022,0.04,Retail,8
T01245,P0901,2024-07-30 23:18:55.633751,7,246.38,S009,0.1,E-commerce,5
T01246,P0318,2024-08-02 23:18:55.633751,11,43.93,S020,0.0,Wholesale,7
T01247,P0745,2023-12-28 23:18:55.633751,9,55.07,S018,0.08,Wholesale,4
T01248,P0448,2024-07-18 23:18:55.633751,2,126.33,S043,0.16,E-commerce,5
T01249,P0508,2024-02-03 23:18:55.633751,10,239.68,S040,0.08,Retail,6
T01250,P0538,2023-12-13 23:18:55.633751,19,348.8,S030,0.27,Wholesale,9
T01251,P0149,2024-04-20 23:18:55.633751,8,115.29,S036,0.2,Retail,2
T01252,P0353,2024-10-10 23:18:55.633751,4,154.17,S010,0.02,E-commerce,7
T01253,P0015,2024-05-28 23:18:55.633751,17,157.14,S012,0.08,E-commerce,9
T01254,P0581,2024-05-09 23:18:55.633751,17,380.09,S034,0.06,Retail,4
T01255,P0362,2024-02-26 23:18:55.633751,17,310.67,S004,0.15,Retail,5
T01256,P0795,2024-04-19 23:18:55.633751,5,311.53,S024,0.14,E-commerce,2
T01257,P0319,2024-08-04 23:18:55.633751,15,474.47,S043,0.03,Retail,6
T01258,P0639,2024-04-11 23:18:55.633751,2,282.84,S021,0.1,Retail,4
T01259,P0156,2024-05-12 23:18:55.633751,3,316.22,S005,0.01,Retail,7
T01260,P0113,2023-12-03 23:18:55.633751,10,404.17,S020,0.0,E-commerce,8
T01261,P0217,2024-04-21 23:18:55.633751,10,54.97,S027,0.26,Wholesale,1
T01262,P0404,2024-06-23 23:18:55.633751,9,156.1,S031,0.04,Wholesale,5
T01263,P0648,2024-07-08 23:18:55.633751,18,17.39,S014,0.26,E-commerce,3
T01264,P0779,2023-12-16 23:18:55.633751,12,460.86,S021,0.19,E-commerce,3
T01265,P0004,2024-05-28 23:18:55.633751,4,134.83,S039,0.0,Wholesale,3
T01266,P0163,2024-02-06 23:18:55.633751,7,20.88,S011,0.27,E-commerce,2
T01267,P0579,2024-07-27 23:18:55.633751,15,217.38,S037,0.27,Retail,3
T01268,P0264,2024-08-30 23:18:55.633751,3,88.31,S027,0.01,E-commerce,3
T01269,P0186,2023-12-18 23:18:55.633751,10,60.69,S038,0.14,Retail,4
T01270,P0732,2024-06-19 23:18:55.633751,10,280.08,S043,0.26,Retail,7
T01271,P0640,2024-06-13 23:18:55.633751,8,355.72,S015,0.24,Retail,4
T01272,P0413,2024-06-12 23:18:55.633751,1,486.85,S040,0.08,E-commerce,5
T01273,P0730,2024-08-11 23:18:55.633751,6,101.87,S004,0.25,E-commerce,1
T01274,P0566,2024-03-05 23:18:55.633751,17,35.22,S022,0.22,Retail,5
T01275,P0365,2023-11-09 23:18:55.633751,8,113.09,S019,0.16,Wholesale,8
T01276,P0896,2024-02-26 23:18:55.633751,14,386.72,S004,0.03,E-commerce,8
T01277,P0597,2024-04-25 23:18:55.633751,19,441.8,S038,0.19,Retail,4
T01278,P0164,2024-05-16 23:18:55.633751,10,218.96,S017,0.07,Retail,5
T01279,P0387,2024-07-26 23:18:55.633751,9,478.0,S035,0.22,E-commerce,1
T01280,P0681,2024-10-17 23:18:55.633751,9,349.15,S046,0.2,E-commerce,1
T01281,P0099,2023-12-10 23:18:55.633751,19,127.6,S024,0.14,Wholesale,3
T01282,P0224,2024-08-15 23:18:55.633751,3,280.16,S011,0.2,E-commerce,3
T01283,P0806,2023-12-08 23:18:55.633751,8,477.01,S042,0.18,Retail,3
T01284,P0719,2024-08-16 23:18:55.633751,13,212.67,S017,0.05,Wholesale,1
T01285,P0260,2024-03-22 23:18:55.633751,1,166.4,S025,0.19,E-commerce,2
T01286,P0468,2024-01-05 23:18:55.633751,7,131.7,S022,0.26,E-commerce,9
T01287,P0019,2024-02-09 23:18:55.633751,19,268.17,S045,0.09,Wholesale,8
T01288,P0548,2023-11-01 23:18:55.633751,3,228.1,S044,0.26,Wholesale,6
T01289,P0345,2024-07-03 23:18:55.633751,8,424.45,S036,0.21,Wholesale,2
T01290,P0913,2024-09-02 23:18:55.633751,13,446.88,S001,0.11,Retail,6
T01291,P0509,2024-06-04 23:18:55.633751,18,368.56,S047,0.03,Retail,1
T01292,P0363,2024-09-13 23:18:55.633751,17,488.33,S011,0.11,Retail,6
T01293,P0869,2024-03-26 23:18:55.633751,14,362.99,S002,0.22,Retail,9
T01294,P0222,2024-05-17 23:18:55.633751,13,189.76,S040,0.11,Retail,2
T01295,P0637,2024-08-18 23:18:55.633751,16,255.68,S016,0.25,Wholesale,4
T01296,P0231,2024-05-04 23:18:55.633751,13,294.01,S033,0.24,Retail,2
T01297,P0826,2024-01-29 23:18:55.633751,15,179.78,S034,0.22,Retail,9
T01298,P0054,2024-07-27 23:18:55.633751,1,31.76,S007,0.28,Wholesale,7
T01299,P0363,2024-10-19 23:18:55.633751,9,103.64,S007,0.18,Wholesale,5
T01300,P0856,2024-10-10 23:18:55.633751,9,293.35,S037,0.15,E-commerce,7
T01301,P0119,2024-04-26 23:18:55.633751,16,293.45,S038,0.19,Wholesale,6
T01302,P0377,2024-09-20 23:18:55.633751,9,78.5,S006,0.3,Retail,8
T01303,P0199,2024-03-19 23:18:55.633751,7,267.05,S037,0.21,E-commerce,2
T01304,P0241,2023-11-06 23:18:55.633751,2,460.12,S044,0.25,Wholesale,4
T01305,P0666,2023-12-20 23:18:55.633751,11,134.32,S033,0.26,E-commerce,1
T01306,P0604,2024-04-18 23:18:55.633751,16,5.55,S018,0.13,Wholesale,6
T01307,P0828,2024-05-04 23:18:55.633751,10,46.28,S036,0.02,Wholesale,6
T01308,P0488,2024-01-14 23:18:55.633751,1,436.81,S047,0.11,E-commerce,5
T01309,P0359,2024-08-06 23:18:55.633751,12,347.61,S038,0.22,Retail,9
T01310,P0027,2024-03-12 23:18:55.633751,11,264.03,S031,0.07,Retail,5
T01311,P0443,2024-03-05 23:18:55.633751,13,344.78,S044,0.17,E-commerce,9
T01312,P0754,2024-04-14 23:18:55.633751,7,341.51,S017,0.09,E-commerce,6
T01313,P0287,2024-02-18 23:18:55.633751,16,301.7,S037,0.2,Retail,1
T01314,P0239,2024-09-24 23:18:55.633751,12,110.17,S047,0.3,E-commerce,4
T01315,P0825,2024-03-16 23:18:55.633751,17,43.31,S049,0.28,Wholesale,8
T01316,P0198,2023-11-22 23:18:55.633751,15,499.92,S048,0.08,Wholesale,9
T01317,P0302,2023-10-27 23:18:55.633751,19,382.5,S041,0.09,Retail,6
T01318,P0805,2024-08-07 23:18:55.633751,3,348.55,S015,0.18,E-commerce,6
T01319,P0999,2024-04-07 23:18:55.633751,3,345.48,S024,0.1,E-commerce,8
T01320,P0900,2024-01-23 23:18:55.633751,4,357.44,S022,0.23,E-commerce,2
T01321,P0915,2023-12-11 23:18:55.633751,18,391.24,S038,0.06,Retail,6
T01322,P0600,2024-06-15 23:18:55.633751,15,217.24,S009,0.16,E-commerce,9
T01323,P0352,2023-12-04 23:18:55.633751,1,478.62,S021,0.19,Wholesale,8
T01324,P0162,2024-03-29 23:18:55.633751,1,352.22,S030,0.04,Wholesale,8
T01325,P0337,2024-06-08 23:18:55.633751,12,8.89,S027,0.0,Wholesale,1
T01326,P0451,2024-01-20 23:18:55.633751,13,438.18,S009,0.01,E-commerce,3
T01327,P0672,2024-09-04 23:18:55.633751,14,351.33,S023,0.22,Wholesale,2
T01328,P0293,2024-06-23 23:18:55.633751,4,197.03,S043,0.11,Retail,9
T01329,P0611,2024-02-24 23:18:55.633751,11,298.02,S013,0.12,Retail,3
T01330,P0196,2024-02-08 23:18:55.633751,13,200.64,S019,0.05,E-commerce,2
T01331,P0039,2023-12-20 23:18:55.633751,6,321.79,S011,0.01,Wholesale,3
T01332,P0491,2023-11-13 23:18:55.633751,6,241.11,S033,0.09,Wholesale,7
T01333,P0197,2024-01-23 23:18:55.633751,15,283.67,S021,0.02,E-commerce,3
T01334,P0529,2024-10-20 23:18:55.633751,12,135.67,S019,0.24,E-commerce,6
T01335,P0817,2024-06-27 23:18:55.633751,7,186.02,S044,0.2,Wholesale,9
T01336,P0204,2023-12-31 23:18:55.633751,11,63.6,S023,0.15,E-commerce,2
T01337,P0488,2023-12-31 23:18:55.633751,6,176.41,S027,0.28,Retail,7
T01338,P0809,2024-05-06 23:18:55.633751,15,176.66,S040,0.18,Retail,6
T01339,P0138,2023-12-29 23:18:55.633751,18,438.54,S034,0.04,E-commerce,1
T01340,P0011,2024-04-27 23:18:55.633751,17,382.77,S036,0.15,Wholesale,2
T01341,P0167,2023-10-26 23:18:55.633751,5,489.67,S033,0.19,E-commerce,5
T01342,P0455,2024-03-20 23:18:55.633751,9,72.55,S041,0.04,E-commerce,7
T01343,P0749,2024-02-08 23:18:55.633751,7,409.19,S042,0.29,E-commerce,8
T01344,P0276,2024-03-14 23:18:55.633751,5,58.44,S002,0.23,E-commerce,5
T01345,P0106,2024-05-07 23:18:55.633751,2,291.28,S027,0.15,Retail,6
T01346,P0398,2024-01-11 23:18:55.633751,4,112.19,S032,0.1,Retail,9
T01347,P0561,2023-12-28 23:18:55.633751,12,84.59,S006,0.17,Retail,7
T01348,P0276,2023-12-18 23:18:55.633751,4,24.98,S004,0.11,E-commerce,8
T01349,P0687,2024-01-22 23:18:55.633751,19,68.83,S006,0.12,E-commerce,8
T01350,P0717,2024-10-06 23:18:55.633751,16,93.97,S050,0.02,Wholesale,7
T01351,P0700,2024-07-31 23:18:55.633751,4,289.67,S017,0.01,E-commerce,3
T01352,P0107,2024-04-29 23:18:55.633751,2,381.42,S008,0.19,Retail,4
T01353,P0466,2023-11-28 23:18:55.633751,5,111.15,S017,0.21,E-commerce,3
T01354,P0900,2024-01-25 23:18:55.633751,14,306.67,S038,0.02,E-commerce,9
T01355,P0837,2024-10-24 23:18:55.633751,17,130.65,S036,0.29,Retail,9
T01356,P0878,2024-05-13 23:18:55.633751,13,470.47,S038,0.22,E-commerce,2
T01357,P0341,2024-03-15 23:18:55.633751,17,194.51,S037,0.01,Wholesale,1
T01358,P0989,2023-10-27 23:18:55.633751,8,189.57,S042,0.01,E-commerce,1
T01359,P0976,2024-06-29 23:18:55.633751,12,364.36,S013,0.22,E-commerce,6
T01360,P0033,2024-06-18 23:18:55.633751,2,440.03,S005,0.14,Retail,8
T01361,P0015,2023-12-08 23:18:55.633751,15,412.67,S046,0.25,Wholesale,7
T01362,P0044,2024-03-10 23:18:55.633751,9,155.2,S045,0.23,Wholesale,6
T01363,P0895,2024-04-13 23:18:55.633751,18,8.99,S050,0.25,E-commerce,2
T01364,P0070,2023-10-28 23:18:55.633751,18,490.53,S032,0.13,E-commerce,6
T01365,P0334,2024-09-11 23:18:55.633751,8,53.87,S025,0.17,E-commerce,5
T01366,P0205,2024-04-04 23:18:55.633751,11,288.7,S037,0.22,Retail,8
T01367,P0843,2024-09-10 23:18:55.633751,11,198.47,S012,0.02,Retail,9
T01368,P0470,2024-03-31 23:18:55.633751,14,467.46,S028,0.13,E-commerce,8
T01369,P0442,2024-10-20 23:18:55.633751,13,93.1,S035,0.24,Wholesale,1
T01370,P0828,2023-11-10 23:18:55.633751,14,405.79,S044,0.07,Wholesale,3
T01371,P0662,2024-01-13 23:18:55.633751,2,130.92,S035,0.01,Wholesale,9
T01372,P0965,2023-11-10 23:18:55.633751,15,213.85,S043,0.23,E-commerce,2
T01373,P0186,2023-12-12 23:18:55.633751,12,295.23,S022,0.17,Retail,4
T01374,P0252,2024-08-11 23:18:55.633751,8,490.69,S002,0.0,Retail,1
T01375,P0682,2024-05-31 23:18:55.633751,16,278.26,S018,0.23,E-commerce,2
T01376,P0992,2024-01-20 23:18:55.633751,19,87.89,S042,0.1,Retail,1
T01377,P0566,2024-06-27 23:18:55.633751,2,242.06,S032,0.2,Wholesale,4
T01378,P0240,2024-05-01 23:18:55.633751,18,165.27,S010,0.02,Wholesale,1
T01379,P0673,2024-05-22 23:18:55.633751,7,380.61,S011,0.15,E-commerce,8
T01380,P0353,2024-01-13 23:18:55.633751,10,409.47,S026,0.23,Wholesale,2
T01381,P0573,2024-01-22 23:18:55.633751,10,374.89,S005,0.2,Retail,2
T01382,P0071,2024-10-09 23:18:55.633751,19,374.87,S002,0.18,Wholesale,1
T01383,P0717,2024-06-29 23:18:55.633751,17,245.0,S004,0.17,Wholesale,3
T01384,P0578,2024-02-06 23:18:55.633751,6,74.92,S008,0.07,Wholesale,5
T01385,P0226,2024-03-19 23:18:55.633751,12,262.01,S039,0.18,E-commerce,4
T01386,P0274,2024-08-23 23:18:55.633751,3,255.67,S018,0.27,Wholesale,5
T01387,P0041,2024-05-28 23:18:55.633751,14,395.04,S028,0.23,E-commerce,4
T01388,P0504,2024-09-17 23:18:55.633751,8,195.66,S031,0.18,E-commerce,6
T01389,P0355,2024-10-20 23:18:55.633751,11,35.35,S021,0.26,E-commerce,4
T01390,P0300,2024-06-23 23:18:55.633751,12,101.76,S040,0.3,Wholesale,6
T01391,P0507,2024-07-25 23:18:55.633751,16,125.08,S049,0.13,E-commerce,8
T01392,P0663,2023-10-31 23:18:55.633751,9,61.14,S045,0.29,Retail,3
T01393,P0909,2024-02-22 23:18:55.633751,12,132.38,S022,0.12,E-commerce,6
T01394,P0078,2024-03-31 23:18:55.633751,7,35.39,S047,0.14,Retail,7
T01395,P0262,2023-11-14 23:18:55.633751,7,365.17,S012,0.07,E-commerce,9
T01396,P0551,2024-10-21 23:18:55.633751,2,245.77,S011,0.22,Wholesale,8
T01397,P0061,2024-06-17 23:18:55.633751,12,182.5,S006,0.21,E-commerce,7
T01398,P0805,2023-12-23 23:18:55.633751,3,108.89,S002,0.04,E-commerce,5
T01399,P0893,2024-01-12 23:18:55.633751,3,119.55,S027,0.16,E-commerce,3
T01400,P0163,2024-04-11 23:18:55.633751,4,34.48,S026,0.04,E-commerce,3
T01401,P0438,2023-11-01 23:18:55.633751,14,153.18,S010,0.01,Retail,1
T01402,P0376,2023-12-22 23:18:55.633751,5,35.84,S018,0.05,Wholesale,7
T01403,P0317,2024-07-21 23:18:55.633751,5,226.1,S033,0.02,E-commerce,2
T01404,P0390,2024-09-08 23:18:55.633751,12,414.52,S021,0.11,E-commerce,6
T01405,P0398,2023-12-05 23:18:55.633751,12,385.24,S049,0.09,E-commerce,7
T01406,P0333,2024-08-31 23:18:55.633751,16,376.53,S047,0.06,E-commerce,7
T01407,P0545,2024-09-06 23:18:55.633751,1,132.04,S018,0.18,Retail,4
T01408,P0840,2024-05-30 23:18:55.633751,3,90.5,S024,0.05,Retail,6
T01409,P0543,2024-04-05 23:18:55.633751,19,434.31,S046,0.22,E-commerce,7
T01410,P0026,2024-07-25 23:18:55.633751,19,174.84,S002,0.25,E-commerce,6
T01411,P0135,2024-01-16 23:18:55.633751,13,291.16,S038,0.19,E-commerce,7
T01412,P0376,2024-02-27 23:18:55.633751,14,447.15,S027,0.15,E-commerce,5
T01413,P0337,2024-06-21 23:18:55.633751,7,491.24,S045,0.01,E-commerce,6
T01414,P0135,2024-01-04 23:18:55.633751,10,21.92,S017,0.23,Retail,9
T01415,P0256,2024-05-04 23:18:55.633751,12,427.44,S002,0.08,E-commerce,1
T01416,P0841,2024-01-17 23:18:55.633751,11,233.03,S036,0.25,Wholesale,4
T01417,P0771,2024-08-23 23:18:55.633751,12,124.37,S030,0.02,Wholesale,3
T01418,P0565,2024-08-13 23:18:55.633751,1,277.38,S019,0.28,Retail,7
T01419,P0873,2024-05-07 23:18:55.633751,17,294.47,S020,0.3,Wholesale,1
T01420,P0589,2024-03-29 23:18:55.633751,6,279.34,S042,0.27,Retail,9
T01421,P0227,2023-11-03 23:18:55.633751,3,143.08,S047,0.12,Wholesale,6
T01422,P0210,2024-02-19 23:18:55.633751,2,127.31,S033,0.28,Wholesale,2
T01423,P0459,2024-05-22 23:18:55.633751,9,473.01,S037,0.14,Wholesale,9
T01424,P0060,2024-02-19 23:18:55.633751,9,323.83,S028,0.17,Wholesale,7
T01425,P0265,2024-03-17 23:18:55.633751,7,240.35,S045,0.08,Retail,5
T01426,P0576,2024-08-05 23:18:55.633751,15,51.42,S046,0.01,Wholesale,1
T01427,P0214,2024-06-11 23:18:55.633751,17,90.53,S037,0.18,Retail,4
T01428,P0672,2024-03-03 23:18:55.633751,4,262.93,S034,0.07,Wholesale,4
T01429,P0300,2024-09-03 23:18:55.633751,9,152.1,S002,0.29,E-commerce,6
T01430,P0984,2024-07-24 23:18:55.633751,2,443.67,S050,0.14,Retail,3
T01431,P0052,2024-03-14 23:18:55.633751,15,333.87,S001,0.03,Retail,3
T01432,P0237,2024-02-23 23:18:55.633751,15,341.55,S028,0.13,Retail,9
T01433,P0843,2024-03-05 23:18:55.633751,4,260.28,S004,0.25,E-commerce,6
T01434,P0111,2023-12-26 23:18:55.633751,13,160.1,S012,0.3,Wholesale,9
T01435,P0959,2024-04-03 23:18:55.633751,2,397.79,S022,0.23,Wholesale,7
T01436,P0966,2024-05-07 23:18:55.633751,16,209.21,S044,0.03,Wholesale,9
T01437,P0437,2024-01-14 23:18:55.633751,7,453.8,S011,0.04,Retail,7
T01438,P0284,2024-02-03 23:18:55.633751,10,66.72,S035,0.06,Wholesale,1
T01439,P0201,2024-03-23 23:18:55.633751,2,415.95,S002,0.01,E-commerce,7
T01440,P0540,2024-03-11 23:18:55.633751,15,30.63,S041,0.16,E-commerce,2
T01441,P0786,2024-05-08 23:18:55.633751,1,449.15,S032,0.09,Retail,1
T01442,P0597,2023-12-23 23:18:55.633751,8,315.67,S005,0.1,Retail,1
T01443,P0045,2024-03-27 23:18:55.633751,12,297.45,S039,0.26,E-commerce,8
T01444,P0523,2024-05-07 23:18:55.633751,9,5.55,S030,0.22,Wholesale,7
T01445,P0350,2024-01-19 23:18:55.633751,16,309.88,S025,0.21,E-commerce,8
T01446,P0465,2024-04-02 23:18:55.633751,19,401.42,S049,0.27,E-commerce,3
T01447,P0601,2024-03-06 23:18:55.633751,1,343.77,S009,0.1,E-commerce,9
T01448,P0736,2024-09-06 23:18:55.633751,19,472.53,S027,0.05,Retail,2
T01449,P0024,2024-08-23 23:18:55.633751,15,95.66,S008,0.25,E-commerce,1
T01450,P0389,2024-06-28 23:18:55.633751,19,346.95,S050,0.13,Wholesale,2
T01451,P0866,2024-10-14 23:18:55.633751,1,271.8,S025,0.24,Wholesale,5
T01452,P0669,2024-01-27 23:18:55.633751,8,199.46,S025,0.02,Wholesale,9
T01453,P0746,2024-05-22 23:18:55.633751,5,393.89,S020,0.04,Wholesale,3
T01454,P0480,2024-09-29 23:18:55.633751,7,414.55,S016,0.12,Wholesale,9
T01455,P0373,2024-09-18 23:18:55.633751,9,256.17,S038,0.07,E-commerce,6
T01456,P0225,2024-07-23 23:18:55.633751,10,491.93,S032,0.29,E-commerce,1
T01457,P0918,2024-03-27 23:18:55.633751,14,130.52,S029,0.18,Retail,6
T01458,P0151,2024-05-28 23:18:55.633751,15,109.86,S013,0.12,E-commerce,6
T01459,P0077,2024-03-17 23:18:55.633751,12,277.42,S031,0.16,Wholesale,7
T01460,P0015,2024-09-06 23:18:55.633751,3,326.3,S037,0.25,Retail,4
T01461,P0230,2024-04-25 23:18:55.633751,10,344.42,S018,0.24,Retail,7
T01462,P0608,2024-10-13 23:18:55.633751,7,400.78,S009,0.18,Wholesale,5
T01463,P0512,2024-04-28 23:18:55.633751,6,244.88,S001,0.15,E-commerce,9
T01464,P0784,2023-12-15 23:18:55.633751,16,361.65,S049,0.21,E-commerce,5
T01465,P0135,2024-06-11 23:18:55.633751,17,455.61,S017,0.03,Retail,6
T01466,P0559,2024-03-15 23:18:55.633751,14,25.77,S025,0.02,Retail,7
T01467,P0688,2024-02-24 23:18:55.633751,17,487.23,S022,0.27,Retail,2
T01468,P0503,2024-09-06 23:18:55.633751,11,197.47,S006,0.04,Retail,1
T01469,P0615,2024-06-27 23:18:55.633751,13,380.41,S050,0.18,Retail,3
T01470,P0821,2024-09-02 23:18:55.633751,8,119.48,S011,0.15,Retail,7
T01471,P0540,2024-05-23 23:18:55.633751,11,82.85,S040,0.11,E-commerce,3
T01472,P0792,2023-11-23 23:18:55.633751,16,103.95,S012,0.1,Retail,4
T01473,P0262,2024-02-01 23:18:55.633751,6,336.67,S041,0.24,E-commerce,3
T01474,P0046,2023-11-03 23:18:55.633751,9,69.15,S041,0.22,E-commerce,2
T01475,P0481,2024-04-24 23:18:55.633751,6,283.81,S026,0.25,Retail,3
T01476,P0656,2024-02-04 23:18:55.633751,1,495.04,S001,0.03,Wholesale,9
T01477,P0583,2024-02-07 23:18:55.633751,2,59.33,S037,0.01,E-commerce,7
T01478,P0192,2024-06-04 23:18:55.633751,7,241.75,S014,0.06,Retail,9
T01479,P0606,2023-12-18 23:18:55.633751,18,434.47,S029,0.29,E-commerce,1
T01480,P0638,2024-10-17 23:18:55.633751,11,416.71,S019,0.03,Retail,4
T01481,P0174,2024-09-19 23:18:55.633751,7,42.78,S005,0.19,Wholesale,8
T01482,P0033,2024-03-31 23:18:55.633751,3,211.8,S049,0.07,Retail,3
T01483,P0315,2024-09-12 23:18:55.633751,3,386.25,S025,0.21,Wholesale,4
T01484,P0461,2024-03-27 23:18:55.633751,3,261.94,S033,0.07,Retail,6
T01485,P0560,2024-09-27 23:18:55.633751,17,88.3,S030,0.22,Wholesale,5
T01486,P0613,2024-02-01 23:18:55.633751,4,470.82,S028,0.2,Retail,6
T01487,P0586,2024-06-11 23:18:55.633751,8,289.46,S018,0.03,Wholesale,9
T01488,P0057,2024-05-30 23:18:55.633751,6,491.58,S044,0.29,E-commerce,5
T01489,P0838,2024-06-14 23:18:55.633751,8,128.79,S009,0.26,Retail,7
T01490,P0411,2024-04-03 23:18:55.633751,4,153.62,S009,0.24,Wholesale,7
T01491,P0480,2023-11-13 23:18:55.633751,6,306.24,S031,0.15,Wholesale,1
T01492,P0144,2024-10-06 23:18:55.633751,1,377.17,S031,0.19,Retail,5
T01493,P0043,2023-11-08 23:18:55.633751,18,100.45,S026,0.1,E-commerce,1
T01494,P0867,2024-03-29 23:18:55.633751,6,379.92,S050,0.24,Retail,5
T01495,P0838,2024-06-04 23:18:55.633751,1,491.49,S037,0.08,E-commerce,4
T01496,P0856,2024-03-10 23:18:55.633751,15,219.58,S024,0.04,Wholesale,8
T01497,P0909,2023-11-28 23:18:55.633751,8,268.85,S009,0.12,Retail,7
T01498,P0457,2024-05-17 23:18:55.633751,13,402.71,S010,0.23,Wholesale,3
T01499,P0658,2024-03-26 23:18:55.633751,19,305.06,S048,0.23,E-commerce,8
T01500,P0497,2023-11-21 23:18:55.633751,15,33.76,S038,0.1,Wholesale,5
T01501,P0861,2024-06-05 23:18:55.633751,19,489.69,S005,0.09,E-commerce,1
T01502,P0807,2024-07-17 23:18:55.633751,14,190.96,S047,0.21,E-commerce,3
T01503,P0568,2024-06-15 23:18:55.633751,11,351.33,S049,0.18,Retail,2
T01504,P0572,2023-11-22 23:18:55.633751,7,364.04,S020,0.04,Retail,6
T01505,P0768,2024-04-09 23:18:55.633751,18,233.8,S001,0.21,Wholesale,5
T01506,P0446,2024-05-21 23:18:55.633751,4,335.5,S039,0.1,E-commerce,3
T01507,P0549,2024-10-14 23:18:55.633751,3,133.43,S039,0.21,Retail,8
T01508,P0356,2024-01-25 23:18:55.633751,19,410.16,S042,0.25,Wholesale,5
T01509,P0423,2024-03-23 23:18:55.633751,3,208.75,S033,0.16,Retail,6
T01510,P0251,2024-02-15 23:18:55.633751,12,370.9,S018,0.16,E-commerce,1
T01511,P0331,2024-05-22 23:18:55.633751,11,412.02,S028,0.08,Retail,1
T01512,P0380,2024-08-28 23:18:55.633751,16,357.64,S047,0.18,Retail,1
T01513,P0258,2024-08-19 23:18:55.633751,15,92.93,S027,0.3,Wholesale,2
T01514,P0986,2024-03-14 23:18:55.633751,3,267.65,S028,0.2,E-commerce,3
T01515,P0446,2024-05-25 23:18:55.633751,6,483.8,S040,0.2,E-commerce,4
T01516,P0995,2024-07-22 23:18:55.633751,2,386.09,S020,0.08,Retail,4
T01517,P0874,2024-07-31 23:18:55.633751,16,194.12,S034,0.22,E-commerce,2
T01518,P0035,2024-09-11 23:18:55.633751,11,10.45,S031,0.2,E-commerce,5
T01519,P0932,2023-11-26 23:18:55.633751,5,191.69,S014,0.11,Retail,7
T01520,P0959,2023-11-26 23:18:55.633751,4,360.21,S004,0.06,E-commerce,9
T01521,P0488,2024-01-08 23:18:55.633751,2,38.61,S031,0.16,E-commerce,5
T01522,P0435,2024-05-22 23:18:55.633751,15,84.95,S033,0.07,E-commerce,9
T01523,P0110,2024-04-22 23:18:55.633751,16,46.8,S028,0.14,Wholesale,3
T01524,P0053,2023-11-16 23:18:55.633751,12,393.26,S021,0.21,E-commerce,8
T01525,P0354,2024-09-20 23:18:55.633751,1,100.64,S008,0.2,Retail,5
T01526,P0644,2024-02-12 23:18:55.633751,15,94.1,S047,0.06,E-commerce,9
T01527,P0560,2024-07-03 23:18:55.633751,5,355.12,S011,0.22,E-commerce,1
T01528,P0049,2024-06-28 23:18:55.633751,1,339.33,S018,0.1,E-commerce,5
T01529,P0317,2024-03-20 23:18:55.633751,19,30.93,S043,0.23,Wholesale,8
T01530,P0147,2024-09-27 23:18:55.633751,14,26.07,S036,0.24,Wholesale,4
T01531,P0368,2024-01-29 23:18:55.633751,5,149.52,S045,0.08,Wholesale,7
T01532,P0179,2023-11-19 23:18:55.633751,17,330.33,S006,0.0,E-commerce,6
T01533,P0347,2024-10-16 23:18:55.633751,1,361.1,S017,0.0,Retail,8
T01534,P0769,2024-04-27 23:18:55.633751,4,82.92,S044,0.22,Retail,3
T01535,P0445,2024-06-11 23:18:55.633751,5,55.76,S028,0.26,Retail,3
T01536,P0972,2023-12-11 23:18:55.633751,14,395.63,S018,0.11,E-commerce,8
T01537,P0661,2024-01-09 23:18:55.633751,3,132.13,S031,0.04,E-commerce,1
T01538,P0868,2024-08-17 23:18:55.633751,14,285.56,S024,0.13,Wholesale,8
T01539,P0295,2024-09-02 23:18:55.633751,17,13.69,S014,0.11,Retail,9
T01540,P0439,2023-11-07 23:18:55.633751,19,83.63,S039,0.04,Wholesale,5
T01541,P0114,2024-07-23 23:18:55.633751,7,458.17,S020,0.16,Wholesale,5
T01542,P0247,2024-09-29 23:18:55.633751,11,459.22,S005,0.22,E-commerce,7
T01543,P0006,2023-11-20 23:18:55.633751,6,27.2,S011,0.24,E-commerce,8
T01544,P0763,2024-01-10 23:18:55.633751,1,438.93,S021,0.29,Retail,4
